internalTaxonId,useCode,useName
153939354,13,"Pets/display animals, horticulture"
153939354,11,Other household goods
153939354,1,Food - human
130228246,7,Fuels
130228246,13,"Pets/display animals, horticulture"
130228246,9,Construction or structural materials
153944848,9,Construction or structural materials
153944848,7,Fuels
153944848,1,Food - human
153944848,11,Other household goods
153945158,7,Fuels
153945158,3,Medicine - human & veterinary
153945158,11,Other household goods
153946525,6,Other chemicals
153946525,3,Medicine - human & veterinary
